NPI,Ind_PAC_ID,Provider Last Name,Provider First Name,Provider Middle Name,suff,Procedure_Category,Count,Percentile,Profile_Display_Indicator
1629072210,4789671686,STEWART,CHARLES,P,III,Colonoscopy,320,89.0,Y
1629074745,2860442720,GARCIA,IVAN,HORACIO,JR.,Cataract surgery,749,91.0,Y
1629128517,7719050954,GUEST,DARYL,P,JR.,Colonoscopy,121,58.0,Y
1629149265,3476530635,PAREL,ROBERT,J,II,Colonoscopy,36,34.0,Y
1629149265,3476530635,PAREL,ROBERT,J,II,Hernia repair – groin (open),14,85.0,Y
1629190467,9537309794,WINNER,MARSHALL,W,III,Pacemaker insertion or repair,86,93.0,Y
1629194618,9638265648,NEWMAN,CHARLES,E,JR.,Mastectomy,17,67.0,Y
1629230552,2860636123,SMITH,WILLIAM,ALFRED,JR.,Prostate resection,35,80.0,Y
1629232723,1153540836,DOUGHERTY,TIMOTHY,R,JR.,Colonoscopy,108,55.0,Y
1629239991,9436395217,MOORE,WILLARD,ANSON,III,Hip replacement,56,80.0,Y
1629239991,9436395217,MOORE,WILLARD,ANSON,III,Knee replacement,113,86.0,Y
1629252184,4486818523,JACKSON,CHARLES,F,III,Coronary angioplasty and stenting,153,98.0,Y
1629368931,42513970,COSTA,NICHOLAS,JOSEPH,II,Pacemaker insertion or repair,76,91.0,Y
1639112097,2163407024,MARANO,MATTHEW,J,JR.,Cataract surgery,859,93.0,Y
1639113822,8426071838,TUCKER,ROBERT,P,III,Cataract surgery,13,35.0,Y
1639117245,8022089648,MEHRLE,ROBERT,KERK,JR.,Hip replacement,143,97.0,Y
1639117245,8022089648,MEHRLE,ROBERT,KERK,JR.,Knee replacement,390,99.0,Y
1639130628,7618147604,HULL,GERALD,WILLIAM,III,Prostate resection,42,86.0,Y
1639150949,5991697476,GONCALVES,JOHN,A,JR.,Coronary artery bypass graft (CABG),42,64.0,Y
1639156300,9032180146,STRAKER,RICHARD,J,II,Colonoscopy,110,56.0,Y
1639172422,143225318,KUGLEN,CRAIG,C,JR.,Cataract surgery,305,72.0,Y
1639174741,5890870901,BOOTH,DENNIS,J.,JR.,Colonoscopy,504,97.0,Y
1639194046,2769497130,SOULAS,MOISES,M,JR.,Hernia repair – groin (open),15,86.0,Y
1639195795,7517944648,MASON,ROBERT,BRYAN,II,Spinal fusion,42,74.0,Y
1639208671,9436315546,BREARLEY,WILLIAM,D,JR.,Coronary angioplasty and stenting,30,50.0,Y
1639213812,9537157631,OSTRANDER,ROGER,V,III,Knee replacement,58,67.0,Y
1639221948,2567402720,BURNHAM,WALTER,H,JR.,Spinal fusion,49,79.0,Y
1639252109,9032397203,MITCHELL,ROBERT,EDGAR,III,Colonoscopy,300,87.0,Y
1639280282,2163488073,DAVIS,JOHN,B,JR.,Colonoscopy,128,60.0,Y
1639280282,2163488073,DAVIS,JOHN,B,JR.,Hernia repair – groin (open),18,90.0,Y
1639467517,8426352543,JUMP,ROGER,W,III,Prostate resection,19,55.0,Y
1649206731,6204853989,HUMMEL,ROBERT,P,III,Mastectomy,15,64.0,Y
1649208646,2466649652,HARTLEY,RONALD,WINFIELD,JR.,Mastectomy,20,71.0,Y
1649212879,6507981339,DEIORIO,ANTHONY,V,JR.,Hernia repair – groin (open),47,99.0,Y
1649212879,6507981339,DEIORIO,ANTHONY,V,JR.,Mastectomy,26,77.0,Y
1649217498,5294863098,CURCILLO,PAUL,G,II,Hernia repair – groin (open),27,95.0,Y
1649217498,5294863098,CURCILLO,PAUL,G,II,Mastectomy,13,60.0,Y
1649237900,7113051871,HOLLAND,EVANS,P,JR.,Coronary angioplasty and stenting,47,68.0,Y
1649254087,9234042920,TODD,LARRY,THOMAS,JR.,Spinal fusion,90,93.0,Y
1649254855,9032216908,WOLFF,CHARLES,L,III,Spinal fusion,50,79.0,Y
1649258880,7618957523,FONTES,ROGER,A,JR.,Hip replacement,126,96.0,Y
1649258880,7618957523,FONTES,ROGER,A,JR.,Knee replacement,37,54.0,Y
1649260290,5890822522,KRUG,JOSEPH,H.,JR.,Cataract surgery,333,74.0,Y
1649262536,4082714720,KILBRIDE,EARL,J,JR.,Hip replacement,18,52.0,Y
1649262536,4082714720,KILBRIDE,EARL,J,JR.,Knee replacement,23,42.0,Y
1649271917,244269538,PICERNO,RICHARD,A,II,Hip replacement,54,79.0,Y
1649271917,244269538,PICERNO,RICHARD,A,II,Knee replacement,85,79.0,Y
1649356072,4981728300,MARTIN,STEVE,MARSHALL,JR.,Hip replacement,74,86.0,Y
1649356072,4981728300,MARTIN,STEVE,MARSHALL,JR.,Knee replacement,64,71.0,Y
1649371790,7113948480,BRECKENRIDGE,HOMER,E,III,Colonoscopy,17,26.0,Y
1649430299,1355663857,GABORDI,ROBERT,C,II,Mastectomy,91,97.0,Y
1649431024,2961534102,HOUSER,EDWARD,R,II,Prostate resection,27,70.0,Y
1659331619,9133262207,HAWTHORNE,KENNETH,B,JR.,Hip replacement,17,51.0,Y
1659331619,9133262207,HAWTHORNE,KENNETH,B,JR.,Knee replacement,109,86.0,Y
1659335545,1557405289,CULOTTA,FRANK,J,JR.,Cataract surgery,16,36.0,Y
1659337574,9830282011,CAWTHON,THOMAS,H,JR.,Coronary angioplasty and stenting,45,66.0,Y
1659344430,7810990280,HEILMAN,K,JOHN,III,Pacemaker insertion or repair,84,92.0,Y
1659361095,1759463334,PIEGARI,GUY,N,JR.,Coronary angioplasty and stenting,22,39.0,Y
1659365104,4486694569,CRAVEN,JAMES,B,JR.,Coronary angioplasty and stenting,14,28.0,Y
1659373991,9234103805,GREENE,PERRY,W,III,Hip replacement,159,98.0,Y
1659373991,9234103805,GREENE,PERRY,W,III,Knee replacement,272,99.0,Y
1659376895,4880785849,NOREM,RICHARD,F,II,Colonoscopy,103,54.0,Y
1659376895,4880785849,NOREM,RICHARD,F,II,Hernia repair (minimally invasive),19,79.0,Y
1659388502,1355520552,MAXTED,WILLIAM,C,JR.,Pacemaker insertion or repair,23,72.0,Y
1659407427,7214105097,CAROLAN,PETER,J.,JR.,Colonoscopy,82,48.0,Y
1659441889,6608050497,DUNAVANT,WILLIAM,D,III,Hernia repair – groin (open),14,85.0,Y
1659447282,7618022153,CLEMENS,DANIEL,J,SR.,Cataract surgery,262,69.0,Y
1659464618,4486664158,JUNIUS,RALPH,W,III,Hip replacement,60,81.0,Y
1659464618,4486664158,JUNIUS,RALPH,W,III,Knee replacement,129,89.0,Y
1659469005,8123125093,MAGAHIS,PACIFICO,A,JR.,Colonoscopy,333,90.0,Y
1659530459,9133394240,SCHALLER,RICHARD,V,JR.,Colonoscopy,44,37.0,Y
1659551216,1759406804,SERRATO,JUAN,ANTONIO,JR.,Knee replacement,38,55.0,Y
1659555258,5890833677,CARROLL,WILLIAM,J,III,Knee replacement,34,52.0,Y
1659571073,5294869921,BARWICK,JAMES,F,JR.,Hip replacement,44,74.0,Y
1659571073,5294869921,BARWICK,JAMES,F,JR.,Knee replacement,68,72.0,Y
1669432571,8628078474,NACKLEY,JAMES,J,II,Colonoscopy,288,86.0,Y
1669434072,7618019985,SING,JAMES,T,JR.,Colonoscopy,304,88.0,Y
1669443370,7214071612,MACK,LEO,W,JR.,Cataract surgery,81,50.0,Y
1669451753,2264467026,SNYDER,WILLIAM,E,JR.,Spinal fusion,56,82.0,Y
1669470191,6507846920,USHER,BRUCE,WARREN,JR.,Pacemaker insertion or repair,21,71.0,Y
1669474920,3870492895,SCHIBLER,CHARLES,G,II,Colonoscopy,376,93.0,Y
1669475455,7517944796,DEJEAN,BAPTISTE,J,III,Cataract surgery,660,89.0,Y
1669475869,9537341375,FRAIJI,ELIE,KHALIL,JR.,Hernia repair – groin (open),18,90.0,Y
1669483046,2961309729,POLLY,DAVID,WAYNE,JR.,Spinal fusion,33,68.0,Y
1669496758,547291122,WASHINGTON,RAYMOND,G,JR.,Colonoscopy,15,25.0,Y
1669496758,547291122,WASHINGTON,RAYMOND,G,JR.,Hernia repair (minimally invasive),42,96.0,Y
1669496758,547291122,WASHINGTON,RAYMOND,G,JR.,Mastectomy,90,97.0,Y
1669512018,4981822210,CROSS,WIRT,WHITFIELD,JR.,Colonoscopy,28,31.0,Y
1669513800,1153421698,HOLLIS,RONALD,F,JR.,Knee replacement,39,56.0,Y
1669521571,1052494929,FRANCIS,KARL,MAESER,JR.,Hernia repair (minimally invasive),25,86.0,Y
1669534897,749385359,DIXON,WILLIAM,C,IV,Coronary angioplasty and stenting,55,74.0,Y
1669554598,7315976636,STEPHENS,AUGUSTUS,T,III,Cataract surgery,365,76.0,Y
1669610283,9335397637,BENTON,EDWARD,G,JR.,Hip replacement,80,88.0,Y
1669610283,9335397637,BENTON,EDWARD,G,JR.,Knee replacement,125,89.0,Y
1669631834,5193963965,JACOBS,JOHN,WILLIAM,JR.,Colonoscopy,94,51.0,Y
1669637187,2062649049,CHRISTENSEN,GEORGE,C,III,Coronary artery bypass graft (CABG),44,66.0,Y
1669675641,3274711973,BENGLIS,DAVID,MICHAEL,JR.,Spinal fusion,52,81.0,Y
1669686515,2769580729,ZENDLER,ROBERT,J,II,Cataract surgery,380,78.0,Y
1669695920,8921190463,ADAMS,DAVID,M,JR.,Prostate resection,109,99.0,Y
1669784880,2860761459,HERMANY,PAUL,LEWIS,II,Coronary angioplasty and stenting,58,76.0,Y
1679009310,8325386428,SHUSKO,ALEXANDER,RAYMOND,JR.,Cataract surgery,89,51.0,Y
1679506547,9638108277,MILLER,TOMMY,L,III,Coronary angioplasty and stenting,16,30.0,Y
1679521785,840204624,WEST,JAMES,L,III,Spinal fusion,75,90.0,Y
1679524805,9537051271,AMBROSE,THOMAS,A,II,Hip replacement,42,72.0,Y
1679524805,9537051271,AMBROSE,THOMAS,A,II,Knee replacement,68,72.0,Y
1679530463,6507827540,STITES,HAROLD,W,III,Pacemaker insertion or repair,138,98.0,Y
1679531545,3870590748,WOLF,WALTER,WAYNE,III,Colonoscopy,99,53.0,Y
1679531545,3870590748,WOLF,WALTER,WAYNE,III,Hernia repair – groin (open),13,83.0,Y
1679531545,3870590748,WOLF,WALTER,WAYNE,III,Mastectomy,20,71.0,Y
1679549786,446314413,MADURA,JAMES,A,II,Hernia repair – groin (open),50,99.0,Y
1679553044,3476689720,PAVLOVICH,LUCAS,JOHN,JR.,Hip replacement,15,48.0,Y
1679553044,3476689720,PAVLOVICH,LUCAS,JOHN,JR.,Knee replacement,18,37.0,Y
1679555627,42220089,ROWE,JOSEPH,F,III,Coronary artery bypass graft (CABG),38,59.0,Y
1679555692,3476544735,BEAVER,WALTER,B,JR.,Hip replacement,37,69.0,Y
1679555692,3476544735,BEAVER,WALTER,B,JR.,Knee replacement,173,95.0,Y
1679557276,4486840089,CODY,HIRAM,S,III,Mastectomy,85,96.0,Y
1679576961,5890755508,VANNORMAN,RUSSELL,H,III,Cataract surgery,681,90.0,Y
1679578090,4385795129,COPPOLA,ALFRED,J,JR.,Hip replacement,32,66.0,Y
1679578090,4385795129,COPPOLA,ALFRED,J,JR.,Knee replacement,84,79.0,Y
1679587232,2264410794,ELVINGTON,ROBERT,E,JR.,Knee replacement,12,31.0,Y
1679592372,1456240670,HANSEN,JOHN,G,JR.,Prostate resection,59,94.0,Y
1679652762,4082516901,MUSE,JAMES,M,JR.,Prostate resection,20,57.0,Y
1679659791,7810938057,ROGERS,RANDALL,D,III,Colonoscopy,271,84.0,Y
1679683346,6507836087,WAGNER,HENRY,R,JR.,Prostate resection,13,40.0,Y
1679694723,1153413877,COSTA,LOUIS,E,JR.,Colonoscopy,13,23.0,Y
1679776561,6406010883,LAWTON,WILLIAM,J,II,Colonoscopy,186,72.0,Y
1679791982,5294821930,SCHLECTE,MARVIN,C,III,Cataract surgery,206,64.0,Y
1679795017,3779670880,KAY,JAMES,B,IV,Prostate resection,17,50.0,Y
1679816102,7618116229,WYNN,HENRY,GORDON,IV,Cataract surgery,806,92.0,Y
1679868277,2062781743,KELSO,MICHAEL,DONNELL,JR.,Colonoscopy,201,75.0,Y
1679869515,8123326659,PORTER,ANTHONY,JOSEPH,JR.,Knee replacement,13,32.0,Y
1679927230,2365739604,WESTRICH,DAVID,JOHN,JR.,Colonoscopy,167,68.0,Y
1679952972,2860771953,BAGLEY,JOEL,K,II,Colonoscopy,87,50.0,Y
1689011835,4385872365,SPANG,ROBERT,C,III,Knee replacement,17,36.0,Y
1689614570,6002948833,LILLY,EDWARD,GUERRANT,III,Hip replacement,82,88.0,Y
1689614570,6002948833,LILLY,EDWARD,GUERRANT,III,Knee replacement,156,93.0,Y
1689614828,7911984513,HUDSON,HILTON,M,II,Coronary artery bypass graft (CABG),32,52.0,Y
1689622581,2961308515,RILEY,THOMAS,R,III,Colonoscopy,74,46.0,Y
1689631319,7719952209,BARATTA,ANTHONY,V,JR.,Colonoscopy,311,89.0,Y
1689634099,8224045778,VICK,STEPHEN,RANDOLPH,SR.,Prostate resection,46,89.0,Y
1689637613,8729161401,OURSLER,RALPH,E,III,Cataract surgery,1221,97.0,Y
1689649055,6103898648,HARTMAN,RICHARD,J,JR.,Knee replacement,40,56.0,Y
1689659286,7810966579,CASEY,WILLIAM,J,III,Mastectomy,17,67.0,Y
1689662751,9032150826,CHAPMAN,JACK,M,JR.,Cataract surgery,1152,96.0,Y
1689664385,2264419340,REID,JOHN,B,III,Knee replacement,22,41.0,Y
1689671364,4981622487,MOOMEY,CHARLES,BRUCE,JR.,Spinal fusion,36,70.0,Y
1689677155,7113976077,GOODSON,JAMES,A,III,Cataract surgery,955,95.0,Y
1689678468,3678586435,RUTLAND,JAMES,H,III,Colonoscopy,391,94.0,Y
1689693152,143112136,PARSONS,IRA,M,IV,Hip replacement,74,86.0,Y
1689693152,143112136,PARSONS,IRA,M,IV,Knee replacement,103,84.0,Y
1689725814,4385735380,DOWNES,THOMAS,WATSON,III,Hernia repair – groin (open),22,93.0,Y
1689725814,4385735380,DOWNES,THOMAS,WATSON,III,Mastectomy,17,67.0,Y
1689730905,4385615079,HARRIS,WALTER,P,JR.,Cataract surgery,263,69.0,Y
1689757254,2961466552,KIDWELL,EARL,D,JR.,Cataract surgery,55,47.0,Y
1689776254,6305838384,SHAUGHNESSY,RICHARD,P,IV,Colonoscopy,115,57.0,Y
1689785396,9436299831,BALL,WILLIAM,A,JR.,Colonoscopy,70,45.0,Y
1689787905,1153462866,DAVISON,EDWIN,A,JR.,Cataract surgery,355,76.0,Y
1689804270,9931324167,BORRUSO,JOSEPH,S,JR.,Knee replacement,22,41.0,Y
1689857310,8325063399,MAHER,PETER,D,IV,Colonoscopy,133,61.0,Y
1699065052,648414250,GLAZIER,ROBERT,U,JR.,Cataract surgery,391,78.0,Y
1699074351,6901193374,ARMSTRONG,WILLIAM,RIDDICK,III,Prostate resection,47,90.0,Y
1699092056,5890082945,DELAY,KENNETH,JACKSON,JR.,Prostate resection,71,96.0,Y
1699115675,3971807355,ST AUBIN,DAN,JAMES,I,Cataract surgery,598,87.0,Y
1699406967,6709260003,WILMOTH,THOMAS,BRUCE,JR.,Spinal fusion,69,88.0,N
1699702597,8820070436,MATTHAI,WILLIAM,H,JR.,Coronary angioplasty and stenting,32,52.0,Y
1699703553,3577635820,BOYER,JOSEPH,H,JR.,Coronary artery bypass graft (CABG),18,35.0,Y
1699712703,6901807320,LOWRY,RICHARD,W,JR.,Coronary angioplasty and stenting,66,81.0,Y
1699712703,6901807320,LOWRY,RICHARD,W,JR.,Pacemaker insertion or repair,25,73.0,Y
1699717553,446159867,DUGAN,JOHN,D,JR.,Cataract surgery,274,70.0,Y
1699722892,2062424682,HENSON,PAUL,EDWARD,III,Prostate resection,11,35.0,Y
1699749010,9537190467,FEW,WALTER,L,III,Coronary angioplasty and stenting,17,32.0,Y
1699750323,648352674,MCKELLAR,DUNCAN,L,JR.,Hip replacement,80,88.0,Y
1699750323,648352674,MCKELLAR,DUNCAN,L,JR.,Knee replacement,197,96.0,Y
1699750554,1153389788,HUSER,JOHN,M,III,Colonoscopy,14,24.0,Y
1699762484,3870647290,BABER,JOHN,T,SR.,Colonoscopy,328,90.0,Y
1699771873,7911956560,TAYLOR,LAWRENCE,C,JR.,Cataract surgery,366,77.0,Y
1699782458,8820019490,OAKLEY,WARD,S,JR.,Knee replacement,96,82.0,Y
1699797571,5890682587,MCHUGH,BERNIE,G,JR.,Spinal fusion,24,60.0,Y
1700084795,1355432071,GEORGE,JOSEPH,WILLIAM,JR.,Hip replacement,35,68.0,Y
1700084795,1355432071,GEORGE,JOSEPH,WILLIAM,JR.,Knee replacement,83,78.0,Y
1700106671,42467904,STILES,PATRICK,J,II,Colonoscopy,67,44.0,Y
1700199809,5395973101,WRIGHT,GERALD,P,JR.,Mastectomy,11,56.0,Y
1700230299,4486062056,HARPER,CHARLES,BRUCE,III,Hernia repair (minimally invasive),17,76.0,Y
1700264678,941625982,OSGOOD,GEOFFREY,D,II,Mastectomy,61,93.0,Y
1700816428,5294712683,GRABER,WILLIAM,J,IV,Prostate resection,29,73.0,Y
1700826922,2062444706,HUNT,SEABORN,M,III,Cataract surgery,960,95.0,Y
1700829652,2961475777,MULROY,RICHARD,D,JR.,Hip replacement,19,54.0,Y
1700829652,2961475777,MULROY,RICHARD,D,JR.,Knee replacement,48,62.0,Y
1700842291,8224922752,LARABEE,LAWRENCE,N,JR.,Hip replacement,39,71.0,Y
1700842291,8224922752,LARABEE,LAWRENCE,N,JR.,Knee replacement,30,49.0,Y
1700856283,9335320738,AMACHER,AARON,GEORGE,III,Cataract surgery,2177,99.0,Y
1700869716,8426078346,SFORZA,PAUL,D,JR.,Cataract surgery,284,71.0,Y
1700878212,9335037837,GOOCH,HUBERT,LEE,JR.,Spinal fusion,27,63.0,Y
1700882982,7810995115,RIGGAN,JASPER,SIMMONS,III,Hip replacement,21,56.0,Y
1700882982,7810995115,RIGGAN,JASPER,SIMMONS,III,Knee replacement,60,68.0,Y
1700885746,2961419254,MCNAIR,ALFRED,E.,JR.,Colonoscopy,572,98.0,Y
1700912219,2769415009,MCCANN,ULYSSE,G,II,Coronary artery bypass graft (CABG),32,52.0,Y
1700971363,4587746862,DEHOLL,JOHN,D,JR.,Prostate resection,37,82.0,Y
1700974672,9931120573,BARTH,RICHARD,J,JR.,Mastectomy,51,90.0,Y
1700983327,4486781952,MORRIS,DONALD,C,JR.,Hip replacement,43,73.0,Y
1700983327,4486781952,MORRIS,DONALD,C,JR.,Knee replacement,76,76.0,Y
1700995925,2567362247,ALLEYNE,CARGILL,H,JR.,Spinal fusion,15,51.0,Y
1710039532,6608991492,SCHWAB,DONALD,P,JR.,Colonoscopy,39,35.0,Y
1710039532,6608991492,SCHWAB,DONALD,P,JR.,Mastectomy,12,58.0,Y
1710040860,4587720883,JHAGROO,GEORGE,V,SR.,Colonoscopy,46,38.0,Y
1710056353,9436167491,PRUM,BRUCE,E,JR.,Cataract surgery,106,53.0,Y
1710092275,3072566769,MARTIN,DANIEL,J,JR.,Hip replacement,73,86.0,Y
1710092275,3072566769,MARTIN,DANIEL,J,JR.,Knee replacement,176,95.0,Y
1710210679,648578187,MELLANA,WILLIAM,M,JR.,Pacemaker insertion or repair,148,98.0,Y
1710470091,3678829975,BEHRENS,PHILLIP,H,IV,Hip replacement,12,44.0,Y
1710470091,3678829975,BEHRENS,PHILLIP,H,IV,Knee replacement,11,29.0,Y
1710470091,3678829975,BEHRENS,PHILLIP,H,IV,Spinal fusion,12,47.0,Y
1710910583,4688641855,VEST,BRUCE,T,JR.,Knee replacement,15,34.0,Y
1710933551,1951330885,COBB,WILLIAM,SINTON,IV,Hernia repair (minimally invasive),22,83.0,Y
1710948831,2062474828,DAKIL,SAMUEL,EDWARD,II,Hernia repair – groin (open),14,85.0,Y
1710948831,2062474828,DAKIL,SAMUEL,EDWARD,II,Prostate resection,56,93.0,Y
1710964416,9234168162,DIXON,WILLIAM,M,III,Colonoscopy,28,31.0,Y
1710977467,5193809101,NEASMAN,FARLEY,B,II,Coronary angioplasty and stenting,18,33.0,Y
1710977467,5193809101,NEASMAN,FARLEY,B,II,Pacemaker insertion or repair,13,65.0,Y
1710981444,3971563198,ADAMS,JOHN,G,JR.,Spinal fusion,66,86.0,Y
1710986674,3870531114,FEAGIN,RAYDER,W,II,Cataract surgery,318,73.0,Y
1710988951,5294780326,ORDOYNE,WILLIAM,KARL,JR.,Mastectomy,20,71.0,Y
1710989918,6002836574,BURR,WILLIAM,E,JR.,Cataract surgery,1213,97.0,Y
1710991070,1951392760,ADIPIETRO,FRANK,J,JR.,Spinal fusion,13,48.0,Y
1710996624,941393383,SCHOETTLE,GLENN,P,JR.,Coronary artery bypass graft (CABG),63,84.0,Y
1710997135,2961495304,CULLOM,EDWARD,T,III,Spinal fusion,16,52.0,Y
1720025315,8820008980,JERNIGAN,THOMAS,W,III,Hernia repair – groin (open),17,89.0,Y
1720025315,8820008980,JERNIGAN,THOMAS,W,III,Mastectomy,14,62.0,Y
1720028483,1254334774,RICHARDSON,WILLIAM,W,II,Cataract surgery,40,44.0,Y
1720030026,5799785416,WYLIE,JOHN,V,JR.,Pacemaker insertion or repair,58,86.0,Y
1720033426,6800846015,AMATO,JAMES,L,JR.,Coronary angioplasty and stenting,18,33.0,Y
1720046766,1658273735,MASON,LOWELL,D,II,Knee replacement,32,50.0,Y
1720068315,5294885497,ZILLER,STEPHEN,A.,III,Colonoscopy,247,82.0,Y
1720073380,5294837050,RODRIGUEZ,FRANCISCO,J,JR.,Hip replacement,17,51.0,Y
1720073380,5294837050,RODRIGUEZ,FRANCISCO,J,JR.,Knee replacement,72,74.0,Y
1720076052,42244915,RUSSELL,MICHAEL,EDWARD,II,Spinal fusion,200,99.0,Y
1720084601,1355535030,GROOS,ERICH,BRYAN,JR.,Cataract surgery,453,82.0,Y
1720166119,2860661493,MCDERMOTT,DAVID,W,JR.,Prostate resection,24,65.0,Y
1720239395,8224281837,MARSH,DAVID,G,JR.,Knee replacement,14,33.0,Y
1720254048,6204065741,ALEXANDER,GERALD,E,III,Hip replacement,146,97.0,Y
1720254048,6204065741,ALEXANDER,GERALD,E,III,Knee replacement,155,93.0,Y
1720281819,840442349,GRIMM,LEANDER,M,JR.,Colonoscopy,16,25.0,Y
1720302730,7214217132,DAUTERIVE,EDWARD,W,III,Colonoscopy,277,85.0,Y
1720345119,1153655485,FUNK,ROBERT,THERON,II,Spinal fusion,13,48.0,Y
1720348931,2264726025,MAZZUCA,DOUGLAS,E,JR.,Cataract surgery,716,91.0,Y
1720422520,8426352311,FAY,CLIFTON,C,JR.,Cataract surgery,846,93.0,Y
1730103680,1557497989,GROSECLOSE,BAILEY,S,II,Knee replacement,67,72.0,Y
1730147786,5193749646,HINKLE,HENRY,H,III,Colonoscopy,398,94.0,Y
1730160706,840390001,ATKINS,MARVIN,D,JR.,Coronary artery bypass graft (CABG),25,44.0,Y
1730170358,4486546637,CONNOLLY,PATRICK,J,JR.,Spinal fusion,21,57.0,Y
1730171299,2567442981,KERR,EUBULUS,J,III,Spinal fusion,66,86.0,Y
1730171752,4082686720,MALAYA,RAMON,MADARA,JR.,Colonoscopy,202,75.0,Y
1730171752,4082686720,MALAYA,RAMON,MADARA,JR.,Hernia repair – groin (open),19,91.0,Y
1730173634,2567445828,SPROUSE,LARRY,R,II,Spinal fusion,38,72.0,Y
1730175183,3072670868,BALL,DANIEL,WEBSTER,III,Colonoscopy,440,96.0,Y
1730182007,6406815521,DURGIN,HARRY,W,JR.,Hip replacement,36,69.0,Y
1730182007,6406815521,DURGIN,HARRY,W,JR.,Knee replacement,72,74.0,Y
1730182346,9638151889,BROWN,PIERPONT,F,III,Colonoscopy,64,43.0,Y
1730182346,9638151889,BROWN,PIERPONT,F,III,Hernia repair – groin (open),12,81.0,Y
1730182346,9638151889,BROWN,PIERPONT,F,III,Mastectomy,13,60.0,Y
1730204454,3173683224,WILLIAMS,NATHAN,E,II,Hip replacement,76,86.0,Y
1730204454,3173683224,WILLIAMS,NATHAN,E,II,Knee replacement,156,93.0,Y
1730270968,8921266941,DELGAUDIO,WALTER,RICHARD,JR.,Prostate resection,17,50.0,Y
1730296260,7113112665,NEWTON,THOMAS,R,JR.,Colonoscopy,210,76.0,Y
1730298506,1557465176,GADDY,IRA,E,III,Cataract surgery,67,48.0,Y
1730320235,2163614090,ROJAS,BENJAMIN,L,JR.,Coronary angioplasty and stenting,20,36.0,Y
1730340852,4082775267,CLEMENS,MARK,W,II,Mastectomy,13,60.0,Y
1730343872,9436374238,TURNER,ROBERT,M,II,Prostate resection,42,86.0,Y
1730443961,244476083,SANDERS,THOMAS,L,JR.,Hip replacement,12,44.0,Y
1730443961,244476083,SANDERS,THOMAS,L,JR.,Knee replacement,41,57.0,Y
1730471046,3971809906,SMITH,JAMES,PATRICK,JR.,Hernia repair (minimally invasive),26,87.0,Y
1730471046,3971809906,SMITH,JAMES,PATRICK,JR.,Mastectomy,22,73.0,Y
1730506072,1850625120,DONNALLY,CHESTER,JOHN,III,Spinal fusion,47,78.0,Y
1740201805,9638266638,SCHUTTE,HAROLD,D,JR.,Hip replacement,100,92.0,Y
1740201805,9638266638,SCHUTTE,HAROLD,D,JR.,Knee replacement,201,96.0,Y
1740209261,5991617300,MINOR,ROBERT,L,JR.,Coronary angioplasty and stenting,22,39.0,Y
1740226802,4284643198,CHANDLER,RODERICK,W,JR.,Hip replacement,11,42.0,Y
1740226802,4284643198,CHANDLER,RODERICK,W,JR.,Knee replacement,29,48.0,Y
1740234608,9032130877,VERNAVA,ANTHONY,M,III,Colonoscopy,257,83.0,Y
1740247519,1850306390,HOLLAND,JOSEPH,WILLIAM,JR.,Colonoscopy,591,98.0,Y
1740249564,9234284803,BOWDEN,HERBERT,H,JR.,Cataract surgery,16,36.0,Y
1740257591,1052347648,PERRY,KENT,T,JR.,Prostate resection,23,63.0,Y
1740257641,5991746596,WOLFORD,JOHN,L,JR.,Colonoscopy,370,93.0,Y
1740281583,3577623867,ELLIS,RUDY,J,JR.,Knee replacement,15,34.0,Y
1740287200,6002859808,MESSIER,ROBERT,H,JR.,Coronary artery bypass graft (CABG),48,72.0,Y
1740297712,6204721715,REYNA,JOSE,R,JR.,Spinal fusion,31,66.0,Y
1740328178,2769515964,OWENS,ROGER,K,II,Spinal fusion,73,89.0,Y
1740375898,1951406578,PARKS,ANTHONY,L,JR.,Knee replacement,28,47.0,Y
1740441971,6002195047,HAYWARD,ROBERT,MEAD,JR.,Pacemaker insertion or repair,11,63.0,Y
1740444058,446327621,FORMARO,DOMINIC,AUGUSTINE,JR.,Hernia repair – groin (open),12,81.0,Y
1740444058,446327621,FORMARO,DOMINIC,AUGUSTINE,JR.,Hernia repair (minimally invasive),13,67.0,Y
1740444389,6002123015,SYRE,PETER,PAUL,III,Spinal fusion,75,90.0,Y
1740445170,9032352133,DEVITT,JEFFREY,WALTER,JR.,Hip replacement,185,99.0,Y
1740445170,9032352133,DEVITT,JEFFREY,WALTER,JR.,Knee replacement,170,94.0,Y
1740556448,4587829775,JASTROW,KENNETH,M,III,Hernia repair – groin (open),34,97.0,Y
1740556448,4587829775,JASTROW,KENNETH,M,III,Mastectomy,28,79.0,Y
1750307708,1850296492,DOUTHIT,GEORGE,JACKSON,JR.,Hip replacement,14,47.0,Y
1750307708,1850296492,DOUTHIT,GEORGE,JACKSON,JR.,Knee replacement,58,67.0,Y
1750332532,8224153291,FINEGAN,JAMES,T,JR.,Cataract surgery,422,80.0,Y
1750341913,9537170733,MATTOX,N,TUCKER,JR.,Knee replacement,18,37.0,Y
1750343901,2567364888,RHODES,RICHARD,D,JR.,Knee replacement,49,62.0,Y
1750349981,2860492972,WILLIAMS,HARRY,K,JR.,Hernia repair (minimally invasive),22,83.0,Y
1750359030,2769520253,PHILLIS,TERRY,M,JR.,Prostate resection,18,52.0,Y
